	revid	timestamp	user	comment	is_redirect	page_title	page_namespace	page_text
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-afzelechin	0.0	#REDIRECT [[afzelechin]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-alpha-pinene cyclase, cyclase I	0.0	#REDIRECT [[(+)-alpha-pinene synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-ampelopsin B	0.0	#REDIRECT [[ampelopsin B]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-aromadendrin	0.0	#REDIRECT [[Aromadendrin]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-benzo(a)pyrene-7,8-dihydrodiol-9,10-epoxide	0.0	#REDIRECT[[(+)-Benzo(a)pyrene-7,8-dihydrodiol-9,10-epoxide]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-beta-caryophyllene hydrolase	0.0	#REDIRECT [[(+)-Caryolan-1-ol synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-beta-caryophyllene hydrolase (cyclizing, (+)-caryolan-1-ol-forming)	0.0	#REDIRECT [[(+)-Caryolan-1-ol synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-bornane-2,5-dione,NADH:oxygen oxidoreductase	0.0	#REDIRECT [[2,5-diketocamphane 1,2-monooxygenase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-bornane-2,5-dione,NADH:oxygen oxidoreductase (1,2-lactonizing)	0.0	#REDIRECT [[2,5-diketocamphane 1,2-monooxygenase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-borneol:NAD+ oxidoreductase	0.0	#REDIRECT [[(+)-borneol dehydrogenase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-bornyl-diphosphate lyase (decyclizing)	0.0	#REDIRECT [[Bornyl diphosphate synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-camphor	0.0	#REDIRECT [[camphor]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-camphor,NADPH:oxygen oxidoreductase	0.0	#REDIRECT [[(+)-Camphor 6-exo-hydroxylase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-camphor,NADPH:oxygen oxidoreductase (6-exo-hydroxylating)	0.0	#REDIRECT [[(+)-Camphor 6-exo-hydroxylase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-camphor,reduced-rubredoxin:oxygen oxidoreductase (1,2-lactonizing)	0.0	#REDIRECT [[Camphor 1,2-monooxygenase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-camphor,reduced putidaredoxin:oxygen oxidoreductase	0.0	#REDIRECT [[(+)-Camphor 6-endo-hydroxylase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-camphor,reduced putidaredoxin:oxygen oxidoreductase (5-hydroxylating)	0.0	#REDIRECT [[Camphor 5-monooxygenase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-camphor,reduced putidaredoxin:oxygen oxidoreductase (6-endo-hydroxylating)	0.0	#REDIRECT [[(+)-Camphor 6-endo-hydroxylase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-camphor 6-endo-hydroxylase	0.0	#REDIRECT [[(+)-Camphor 6-endo-hydroxylase]] {{R from other capitalisation}}
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-camphor 6-exo-hydroxylase	0.0	#REDIRECT [[(+)-Camphor 6-exo-hydroxylase]] {{R from other capitalisation}}
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-camphor 6-hydroxylase	0.0	#REDIRECT [[(+)-Camphor 6-exo-hydroxylase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-carpaine	0.0	#REDIRECT [[Carpaine]] {{R from alternative name}}
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-caryolan-1-ol synthase	0.0	#REDIRECT [[(+)-Caryolan-1-ol synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-catechin	0.0	#REDIRECT [[catechin]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-catechin 5-0-β-d-glucopyranoside	0.0	#REDIRECT[[Catechin-5-O-glucoside]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-catechin 5-O-β-glucuronide	0.0	#REDIRECT [[catechin]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-catechin 7-O-beta-D-glucopyranoside	0.0	#REDIRECT [[Catechin-7-O-glucoside]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-catechin 7-O-β-glucoside	0.0	#REDIRECT [[Catechin-7-O-glucoside]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-cis-2-amino-4-methyl-5-phenyl-2-oxazoline	0.0	#REDIRECT [[4-Methylaminorex]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-cis-3,4-dihydrophenanthrene-3,4-diol:NAD+ 3,4-oxidoreductase	0.0	#REDIRECT [[Cis-3,4-dihydrophenanthrene-3,4-diol dehydrogenase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-cis-isopulegone:NADP+ oxidoreductase	0.0	#REDIRECT [[(-)-Isopiperitenone reductase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-cis-sabinol:NAD+ oxidoreductase	0.0	#REDIRECT [[(+)-sabinol dehydrogenase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-columbianetin,NADPH:oxygen oxidoreductase	0.0	#REDIRECT [[Angelicin synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-copaly-diphosphate diphosphate-lyase	0.0	#REDIRECT [[Neoabietadiene synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-copaly-diphosphate diphosphate-lyase (cyclizing, miltiradiene-forming)	0.0	#REDIRECT [[Miltiradiene synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-copaly-diphosphate diphosphate-lyase (cyclizing, neoabietadiene-forming)	0.0	#REDIRECT [[Neoabietadiene synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-copalyl-diphosphate diphosphate-lyase (abieta-8(14),12-diene-forming)	0.0	#REDIRECT [[Levopimaradiene synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-copalyl-diphosphate diphosphate-lyase (cyclizing, abieta-7,13-diene-forming)	0.0	#REDIRECT [[Abietadiene synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-copalyl-diphosphate diphosphate-lyase (phyllocladan-16alpha-ol-forming)	0.0	#REDIRECT [[Phyllocladan-16alpha-ol synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-copalyl-diphosphate lyase (decyclizing)	0.0	#REDIRECT [[Copalyl diphosphate synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-copalyl diphosphate-lyase	0.0	#REDIRECT [[Isopimara-7,15-diene synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-copalyl diphosphate-lyase (isopimara-7,15-diene-forming)	0.0	#REDIRECT [[Isopimara-7,15-diene synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-d-cadinene synthase	0.0	#REDIRECT [[Delta-cadinene synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-delta-cadinene	0.0	#REDIRECT [[cadinene]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-delta-cadinene synthase	0.0	#redirect[[Delta-cadinene synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-dihydrocarvone:acceptor 1,6-oxidoreductase	0.0	#REDIRECT [[Carvone reductase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-dihydrokaempferol	0.0	#REDIRECT [[Aromadendrin]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-epi-isozizaene,NADPH:oxygen oxidoreductase	0.0	#REDIRECT [[Epi-isozizaene 5-monooxygenase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-epi-isozizaene,NADPH:oxygen oxidoreductase (5-hydroxylating)	0.0	#REDIRECT [[Epi-isozizaene 5-monooxygenase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-fenfluramine	0.0	#REDIRECT [[Dexfenfluramine]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-gallocatechin	0.0	#REDIRECT [[gallocatechol]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-germacrene-A,NADPH:oxygen oxidoreductase	0.0	#REDIRECT [[Germacrene A hydroxylase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-germacrene-A,NADPH:oxygen oxidoreductase (12-hydroxylating)	0.0	#REDIRECT [[Germacrene A hydroxylase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-gmelinol	0.0	#REDIRECT[[Gmelinol]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-hydrangenol	0.0	#REDIRECT [[hydrangenol]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-hydrangenol 4'-O-glucoside	0.0	#REDIRECT [[hydrangenol]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-larreatricin:oxygen 3'-hydroxylase	0.0	#REDIRECT [[(+)-Larreatricin hydroxylase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-larreatricin hydroxylase	0.0	#REDIRECT [[(+)-Larreatricin hydroxylase]] {{R from other capitalisation}}
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-lysergic acid	0.0	#REDIRECT [[lysergic acid]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-marmesin,NADPH:oxygen oxidoreductase	0.0	#REDIRECT [[Psoralen synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-menthofuran synthase	0.0	#REDIRECT [[(+)-Menthofuran synthase]] {{R from other capitalisation}}
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-neomenthol:NADP+ oxidoreductase	0.0	#REDIRECT [[(+)-neomenthol dehydrogenase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-nootkatone	0.0	#REDIRECT [[Nootkatone]] {{R from alternative name}}
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-pinene cyclase	0.0	#REDIRECT [[(+)-beta-pinene synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-pinitol	0.0	#REDIRECT [[Pinitol]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-pinoresinol	0.0	#REDIRECT [[pinoresinol]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-pulegone,NADPH:oxygen oxidoreductase	0.0	#REDIRECT [[(+)-Menthofuran synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-pulegone,NADPH:oxygen oxidoreductase (9-hydroxylating)	0.0	#REDIRECT [[(+)-Menthofuran synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-pulegone 9-hydroxylase	0.0	#REDIRECT [[(+)-Menthofuran synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-pulegone reductase	0.0	#REDIRECT [[(+)-Pulegone reductase]] {{R from other capitalisation}}
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-sabinene,NADPH:oxygen oxidoreductase	0.0	#REDIRECT [[(+)-Sabinene 3-hydroxylase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-sabinene,NADPH:oxygen oxidoreductase (3-hydroxylating)	0.0	#REDIRECT [[(+)-Sabinene 3-hydroxylase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-sabinene 3-hydroxylase	0.0	#REDIRECT [[(+)-Sabinene 3-hydroxylase]] {{R from other capitalisation}}
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-scillavone A	0.0	#REDIRECT[[Scillavone A]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-syringaresinol	0.0	#REDIRECT [[Syringaresinol]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-thujan-3-ol:NAD(P)+ oxidoreductase	0.0	#REDIRECT [[(+)-Thujan-3-ol dehydrogenase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-thujan-3-ol dehydrogenase	0.0	#REDIRECT [[(+)-Thujan-3-ol dehydrogenase]] {{R from other capitalisation}}
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-trans-carveol	0.0	#REDIRECT [[carveol]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-trans-carveol:NAD+ oxidoreductase	0.0	#REDIRECT [[(+)-trans-carveol dehydrogenase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-α-Viniferin	0.0	#REDIRECT [[Alpha-Viniferin]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-α-terpineol	0.0	#REDIRECT[[Terpineol]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+)-β-caryophyllene hydrolase (cyclizing, (+)-caryolan-1-ol-forming)	0.0	#REDIRECT [[(+)-Caryolan-1-ol synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+) -afzelechin	0.0	#REDIRECT [[Afzelechin]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+-)-5-((tert-butylamino)-2'-hydroxypropoxy)-1,2,3,4-tetrahydro-1-naphthol:NADP+ oxidoreductase	0.0	#REDIRECT [[Dihydrobunolol dehydrogenase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+-)-trans-acenaphthene-1,2-diol:NADP+ oxidoreductase	0.0	#REDIRECT [[Trans-acenaphthene-1,2-diol dehydrogenase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+/-)-Bay K 8644	0.0	#REDIRECT [[Bay K8644]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+/-)-catechin	0.0	#REDIRECT [[catechin]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+/-)-epicatechin	0.0	#REDIRECT [[Catechin]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(+ -)-trans-acenaphthene-1,2-diol:NADP+ oxidoreductase	0.0	#REDIRECT [[Trans-acenaphthene-1,2-diol dehydrogenase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(-)-(1S,5S)-pinene synthase	0.0	#REDIRECT [[(-)-beta-pinene synthase]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(-)-(2S)-naringenin	0.0	#REDIRECT [[naringenin]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(-)-(4S)-beta-phellandrene synthase	0.0	#REDIRECT [[(4S)-beta-phellandrene synthase (geranyl-diphosphate-cyclizing)]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(-)-(4S)-limonene	0.0	#REDIRECT [[limonene]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(-)-(E)-epsilon-viniferin	0.0	#REDIRECT [[epsilon-Viniferin]]
0	273794069.0	2009-02-28T02:41:54Z	Legoktm	moved [['t Hooft-Polyakov monopole]] to [['t Hooft–Polyakov monopole]]:&#32;Moving page per [[WP:ENDASH]]	True	(-)-(S)-limonene	0.0	#REDIRECT [[limonene]]
