2015	Arthur Koning	934
2015	Kafumba Konneh	3041
2015	Taeko Kono	2151
2015	Liliya Konovalova	0
2015	Ferenc Konrád	479
2015	Tadeusz Konwicki	4424
2015	Thijmen Koopmans	478
2015	Cees van Kooten	4617
2015	Magdalena Kopp	19057
2015	Ján Chryzostom Korec	7798
2015	Radhey Shyam Kori	2172
2015	Petro Korol	3703
2015	Jan Korringa	0
2015	Viktor Korshunov	1305
2015	Joseph Kosala	0
2015	Meera Kosambi	1896
2015	Ninan Koshy	827
2015	Igor Kostin	6304
2015	Mike Kostiuk	2861
2015	Vladimir Kostyukov	1918
2015	Andrzej Koszewski	643
2015	Rajni Kothari	7302
2015	Murder of Sandeep Kothari	535
2015	Arne Kotte	3253
2015	Chérif Kouachi	5700
2015	Saïd Kouachi	8829
2015	Sid Ali Kouiret	1057
2015	Mikhail Koulakov	979
2015	Julien Mawule Kouto	1218
2015	Zdravko-Ćiro Kovačić	671
2015	Zdeněk Kovář (murderer)	244
2015	Steve Kowit	0
2015	Alexey Kozlov (intelligence officer)	1108
2015	Lyubov Kozyreva (cross-country skier)	1692
2015	Bud Kraehling	1043
2015	Robert Kraft (astronomer)	1552
2015	Javier Krahe	6906
2015	Martin Krampen	2097
2015	Otakar Krámský	678
2015	Antonio Krapovickas	800
2015	Mark Krasniqi	3686
2015	Bob Krause (athletic director)	6015
2015	Karina Kraushaar	2952
2015	Pinky Kravitz	1546
2015	Georg Kreisel	3356
2015	Heinz-Otto Kreiss	1373
2015	Frederik H. Kreuger	1529
2015	Byron Krieger	10140
2015	Hernus Kriel	3015
2015	V. Krishnaprasad	0
2015	Sethunathasarma Krishnaswami	0
2015	Boris Kristančič	2056
2015	Jørn Aksel Krog	0
2015	Morten Krogh	320
2015	Serhiy Krulykovskyi	1350
2015	Max Kruse (author)	2919
2015	Peter Kruse	2172
2015	Maria Kryuchkova	2256
2015	Elżbieta Krzesińska	3706
2015	Kshamasagar	0
2015	Smokin' Joe Kubek	21018
2015	Shigeko Kubota	9699
2015	William C. Kuebler	2870
2015	Matthias Kuhle	1674
2015	Simo Kuismanen	301
2015	Alexander Kukarin	3415
2015	Antoni Kukliński	334
2015	Jan Kulczyk	57422
2015	Gunnar Kulldorff	314
2015	Kazuo Kumakura	3037
2015	P Vijay Kumar	0
2015	Saurabh Kumar (engineer)	281
2015	Kamala Laxman	8820
2015	K. Kunaratnam	2081
2015	Takeharu Kunimoto	2400
2015	Samir Kuntar	93063
2015	Alan Kupperberg	9801
2015	Janusz Kurczab	828
2015	Death of Alan Kurdi	74138
2015	Anita Kurmann	0
2015	Ben Kuroki	17606
2015	Roy Kurrasch	403
2015	Jerome Kurtz	663
2015	John F. Kurtzke	2425
2015	Bill Kushner	700
2015	Cedric Kushner	1884
2015	Stanley Kutler	2994
2015	Andriy Kuzmenko	4595
2015	Vadim Kuzmin (physicist)	2380
2015	Konstantyn K. Kuzminsky	901
2015	Lev Kuznetsov (fencer)	173
2015	Steiner Arvid Kvalø	312
2015	Redvers Kyle	4679
2015	Paty Ripple Kyndiah	904
2015	Sarah Kyolaba	49746
2015	Naken Kyrykbaev	678
2015	David E. Kyvig	1247
2015	Robert La Caze	2033
2015	Errold La Frantz	455
2015	Eduardo Laborde	703
2015	Elmer Lach	7065
2015	Jean Lacouture	4703
2015	André Jean René Lacrampe	496
2015	Ezra Laderman	23697
2015	Paul Laffoley	13083
2015	Betty Lago	16624
2015	Natalya Lagoda	2461
2015	Antoine Lahad	14516
2015	John Coleman Laidlaw	222
2015	Ralph Lainson	818
2015	Claude Lajoie	727
2015	Neville Lakay	0
2015	Kondavalasa Lakshmana Rao	30053
2015	Afzal Khan Lala	6669
2015	Bob LaLonde	2713
2015	Zoran Lalović	580
2015	Lam Pou-chuen	2014
2015	Ralph Lamb	5057
2015	Thomas F. Lamb	738
2015	Valentine Lamb	691
2015	Jerry Lambert (jockey)	992
2015	John Lambert (diplomat)	1001
2015	Duncan Lambie	758
2015	Alexandre Lamfalussy	3853
2015	Alessandro Lami	370
2015	Chuck Lamson	1041
2015	Sipke van der Land	221
2015	David Landau (journalist)	2639
2015	Richard L. Landau	100
2015	Buddy Landel	49315
2015	Helen Landis	712
2015	Marijane Landis	7
2015	Sue Landske	673
2015	Dick Lane (American politician)	2075
2015	Mike Lane	7724
2015	Red Lane	1893
2015	Antonio Lanfranchi	1177
2015	Ethel Lang (supercentenarian)	8749
2015	Franzl Lang	15308
2015	Ossie Langfelder	1698
2015	Paul Langford	3507
2015	Charles C. Lanham	1574
2015	Claude Lanthier	699
2015	Olavi Lanu	510
2015	Henri-André Laperrière	475
2015	José Manuel Lara Bosch	1050
2015	Haroldo Lara	718
2015	Odete Lara	1102
2015	Alfredo Lardelli	7860
2015	Antonio Larreta	2807
2015	Ernst Larsen	2877
2015	Helge Solum Larsen	4100
2015	Leif Holger Larsen	1035
2015	Tore Helge Larsen	632
2015	Bill Larson (fullback)	712
2015	Jack Larson	179342
2015	Svein Døvle Larssen	483
2015	Bosse Larsson	4307
2015	Lars Larsson (footballer)	1307
2015	Vilgot Larsson	661
2015	Robert Austin Larter	440
2015	Jim LaRue	1774
2015	Richard LaSalle	2161
2015	Sergei Lashchenko	3590
2015	John Lasher	0
2015	Celia Lashlie	2288
2015	Kazimierz Łaski	1498
2015	Amar Laskri	599
2015	Ike Lassiter	1900
2015	James Last	65117
2015	Alexander Lastin	1575
2015	Jenő Lasztovicza	719
2015	Tjol Lategan	1657
2015	Fred Latremouille	1023
2015	Udo Lattek	13951
2015	Thé Lau	3074
2015	Herman E. Lauhoff	1105
2015	Fernando Di Laura Frattura	414
2015	Michael Laurence	1472
2015	Trevor Laurence	395
2015	Lavanam	10123
2015	René Lavand	2621
2015	David Laventhol	1246
2015	Pietro Armando Lavini	3591
2015	Edmund Lawrence (basketball)	907
2015	Sir William Lawrence, 5th Baronet	854
2015	Benjamin Lax	0
2015	Laxman Londhe	1154
2015	R. K. Laxman	265533
2015	Carter Lay	20932
2015	James Herbert Laycraft	1847
2015	Cynthia Layne	1551
2015	Sidney H. Lazard	2019
2015	Aaron Lazare	1465
2015	Chris Lazari	9975
2015	Borivoj Lazić	396
2015	Corinne Le Poulain	1295
2015	John Lea (submariner)	446
2015	Marcella Leach	1086
2015	William Leach (Canadian Army officer)	855
2015	Wilson George Leach	353
2015	Ruth Leaf	360
2015	Donal Leahy	646
2015	John Leahy (diplomat)	1966
2015	David Leaning	1560
2015	Raphy Leavitt	25159
2015	Eddie LeBaron	14366
2015	Bettina Le Beau	6951
2015	Robert Lebel (bishop)	427
2015	Guy LeBlanc	4921
2015	Jean Lechantre	576
2015	Joseph Lechleider	711
2015	Ed Lechner	979
2015	Cody Ledbetter	386
2015	Bob Ledger	1748
2015	Harold LeDoux	1887
2015	Anthony Ledwith	1149
2015	Death of Lee Kuan Yew	28214
2015	Alan Lee (cricket writer)	6478
2015	Bud Lee (photographer)	1150
2015	Christopher Lee	1289475
2015	Curtis Lee	8703
2015	Frankie Lee (musician)	3820
2015	James B. Lee Jr.	0
2015	Lee Kuan Yew	363192
2015	Ronny Lee	1593
2015	Roy Noble Lee	764
2015	Lee Seng Wee	9563
2015	Tanith Lee	19368
2015	Walter Lee (Louisiana politician)	1113
2015	Kenneth Leech	5583
2015	Irving Lefkowitz	586
2015	Anne-Claude Leflaive	675
2015	Graham Leggat	17949
2015	John Leggett	1061
2015	Nikolaus Lehnhoff	217
2015	Edward Coke, 7th Earl of Leicester	5697
2015	Richard H. Leir	690
2015	Martha Stewart Leitch	0
2015	João Leithardt Neto	4066
2015	Pedro Lemebel	3055
2015	Dieter Lemke	312
2015	Lemmy	2370678
2015	Meadowlark Lemon	323977
2015	Lou Lenart	344
2015	J. Michael Lenihan	1182
2015	Cynthia Lennon	242211
2015	Frances Lennon	1411
2015	Doug Lennox	11442
2015	Pierre-Yvon Lenoir	707
2015	Gerhard Lenski	14372
2015	Eliyahu Leon Levi	604
2015	Death of Lucas Leonard	17712
2015	Rhoda Leonard	922
2015	Felice Leonardo	23226
2015	Richard Leone	0
2015	Tiffany Leong	64578
2015	Leoni Franco	554
2015	Claude Lepelley	0
2015	Antti Leppänen	2834
2015	Sulo Leppänen	262
2015	Joe LeSage	1423
2015	Mikhail Lesin	36570
2015	Leslie Stanbridge	0
2015	Joan Leslie	123475
2015	Andrew Lesnie	30498
2015	Mike Lesser	3995
2015	Lester J. Reed	0
2015	Ted Lester	873
2015	Jim Letcavits	464
2015	Robert Leuci	12285
2015	Géry Leuliet	14979
2015	Neil Levang	26334
2015	Valery Levental	1048
2015	Norman B. Leventhal	1532
2015	Norman Levi	470
2015	Donald N. Levine	2697
2015	Philip Levine (poet)	11636
2015	Moshe Levinger	3643
2015	Roberto M. Levingston	6252
2015	Anna Levinson	849
2015	Richelieu Levoyer	1750
2015	Marvin David Levy	1800
2015	Andrew Lewis (boxer)	336
2015	Aura Lewis	1651
2015	Bob Lewis (politician)	463
2015	Dan Lewis (American football)	836
2015	Donald John Lewis	940
2015	Geoffrey Lewis (actor)	172128
2015	Gilbert Lewis (actor)	8739
2015	Guy Lewis	33807
2015	Homer I. Lewis	331
2015	Ira Lewis	1596
2015	Johnnie Lewis	2529
2015	Ken Lewis (songwriter)	4137
2015	Monica Lewis	36679
2015	Stephen Lewis (actor)	213204
2015	André Leysen	3632
2015	Frederick Pei Li	2922
2015	Li Xiaowen	379
2015	Li Yongtai	1494
2015	Paul Liao	1247
2015	James P. Liautaud	5479
2015	Abu Anas al-Libi	10577
2015	Aharon Lichtenstein	4976
2015	Karel Lichtnégl	551
2015	Gary Liddell	1297
2015	Evelyn S. Lieberman	9121
2015	Syd Lieberman	951
2015	Walter Liedtke	2713
2015	Pim Lier	540
2015	Bill Lieschke	212
2015	Biff Liff	2266
2015	Giancarlo Ligabue	1000
2015	Bob Light	645
2015	Robert Light	1925
2015	Guy Ligier	18020
2015	Lil' Chris	74477
2015	Geoffrey Lilley	463
2015	Lim Eng Beng	10366
2015	Lin Rong-San	2980
2015	Gordon Linacre	584
2015	Cipe Lincovsky	1009
2015	Joan Lind	4503
2015	David C. Lindberg	5000
2015	Hannes Lindemann	2925
2015	Belda Kaufman Lindenbaum	0
2015	Jean Lindenmann	1272
2015	Anna Lindgren	357
2015	Gustaf Lindh	312
2015	Ulla Lindkvist	1321
2015	Bruce G. Lindsay	1507
2015	Ronald H. Lingren	412
2015	Jack Linn	2211
2015	Robert L. Linn	1292
2015	Cathie Linz	1035
2015	Paul J. Lioy	4631
2015	Harry J. Lipkin	6078
2015	Endel Lippmaa	1223
2015	Joan Miller Lipsky	444
2015	Lubomír Lipský	4032
2015	Lucjan Lis	1051
2015	Vasyl Lishchynskyi	1280
2015	Mosie Lister	4624
2015	Noel Lister	786
2015	Roy Little	1157
2015	Chic Littlewood	3053
2015	Liu Dongdong	590
2015	Liu Han	9562
2015	Liu Juying	667
2015	Liu Yudi	477
2015	Buddy Lively	3746
2015	Nicholas Liverpool	5287
2015	Grazia Livi	594
2015	Piero Livi	820
2015	Rogelio Ricardo Livieres Plano	4509
2015	Don Livingstone	3162
2015	Andreas Lixl	780
2015	Anne-Marie Lizin	7815
2015	Lizmark	15586
2015	Alonso Llano Ruiz	1157
2015	Sue Lloyd-Roberts	100473
2015	Earl Lloyd	18533
2015	Trevor Lloyd (rugby union)	3495
2015	John Lo Schiavo	1365
2015	Lo Wing-lok	1658
2015	Joe Lobenstein	2025
2015	Roger Lobo	1864
2015	Herbert Lochs	564
2015	Chuck Locke	770
2015	Beatriz Lockhart	1238
2015	Rebecca D. Lockhart	4565
2015	Gerald Lockwood	491
2015	Azizullah Lodin	792
2015	Maravene Loeschke	1381
2015	Benjamin F. Logan	3672
2015	Robert Loggia	513717
2015	Anatoly Logunov	2119
2015	Helmuth Lohner	2227
2015	Cecil Lolo	27034
2015	Antônio Lomanto Júnior	43
2015	Jonah Lomu	1817409
2015	Carl Long (baseball)	1187
2015	Gyles Longley	545
2015	Tom Longo	4127
2015	Tony Longo	50621
2015	Arturo Longton	914
2015	Don Looney	2162
2015	Stuart Loory	1862
2015	Walter Loosli	245
2015	Héctor Mario López Fuentes	2697
2015	Daniel Lee Lopez	0
2015	Murder of Danilo López and Federico Salazar	139
2015	Olimpo López	306
2015	Vito J. Lopez	5385
2015	Walter Nahún López	8669
2015	Denise Lor	6395
2015	Lord Tokyo	0
2015	Graham Lord	2739
2015	Marjorie Lord	142513
2015	Czesław Lorenc	0
2015	Katia Loritz	2274
2015	Mario Losada	0
2015	Jim Loscutoff	26340
2015	Thomas Lothian	1394
2015	Gloria Ricci Lothrop	632
2015	Bonnie Lou	23025
2015	Jiří Louda	829
2015	Irvine Loudon	588
2015	Eddy Louiss	5663
2015	Valmir Louruz	955
2015	Boonkua Lourvanij	0
2015	Jean Louvet (playwright)	1651
2015	George A. Lovejoy	472
2015	Stein Løvold	0
2015	Anthony Low	1843
2015	Bryan Lowe	587
2015	Dewitt Lowrey	11341
2015	Tommy Lowry	2646
2015	Bobby Lowther	997
2015	Meshulim Feish Lowy	2621
2015	Raul Loya	654
2015	Margot Loyola	8872
2015	Carmen Lozano Dumler	3138
2015	Lu Houmin	720
2015	Lu Weizhao	0
2015	Lu Ping	1949
2015	Betty Lucas	2432
2015	Fred Lucas (footballer)	826
2015	João Lucas	2471
2015	Elena Lucena	14776
2015	Domingo Lucenario Jr.	1094
2015	Julius Ludorf	498
2015	Arthur Lawson Johnston, 3rd Baron Luke	5546
2015	Doug Luke	512
2015	Oscar Lukefahr	4636
2015	Robert Lukens	866
2015	Peeter Luksep	1189
2015	John L. Lumley	2080
2015	Ray Lumpp	1374
2015	Chola Luna	0
2015	Miguel Ángel Luna Munguía	430
2015	John Walter Guerrier Lund	786
2015	Karsten Lund	738
2015	Peter Lundblad	3977
2015	Thor-Erik Lundby	873
2015	Bruce Lundvall	2745
2015	Luo Lan	4853
2015	Allan Lurie	2389
2015	Samuil Lurie	5296
2015	Sally Luther	627
2015	Lothar Lutze	170
2015	Rauni-Leena Luukanen-Kilde	8480
2015	Lý Tòng Bá	675
2015	Fillie Lyckow	1075
2015	Mick Lynch (musician)	0
2015	Peg Lynch	18798
2015	Edmund Lyndeck	15115
2015	Hopingstone Lyngdoh	532
2015	Jeffrey S. Lyons	3676
2015	M al-Mahmod	1843
2015	Ma Shui-long	674
2015	Diarmuid Mac an Adhastair	7760
2015	Arturo Macapagal	4615
2015	Juan Carlos Maccarone	2681
2015	Cynthia Macdonald	2342
2015	Cyril Pius MacDonald	936
2015	Flora MacDonald (politician)	51269
2015	Pierre MacDonald	1454
2015	William MacDonald (serial killer)	11400
2015	Carla Macelloni	706
2015	Nauro Machado	420
2015	Paulo Machava	6135
2015	Nicoletta Machiavelli	11877
2015	Akira Machida	879
2015	Nobutaka Machimura	3243
2015	Bunny Mack	4036
2015	Dave Mackay	20517
2015	Steve Mackay	28403
2015	Fleming Mackell	4116
2015	Michael MacKellar	3379
2015	Sandra Mackey	2797
2015	George Mackie, Baron Mackie of Benshie	1599
2015	Bob MacKinnon	6114
2015	Nicholas Mackintosh	3483
2015	David Macklin (rower)	0
2015	Elizabeth MacLennan	6218
2015	Donnie MacLeod	789
2015	Earl MacNaughton	755
2015	Patrick Macnee	176510
2015	Flora MacNeil	1765
2015	Hector Macpherson, Jr.	864
2015	Mada Venkateswara Rao	304
2015	Gene Maddox	1521
2015	Bernice Madigan	8341
2015	Madiha Salem	0
2015	Howard Madole	0
2015	Yoná Magalhães	7642
2015	Alison Magaya	2652
2015	Carlos Maggi	838
2015	Vasilios Magginas	725
2015	Alan Magill	3175
2015	Gasan Magomedov	2642
2015	Blanca Magrassi Scagno	469
2015	Letty Jimenez Magsanoc	13015
2015	Melinda Magsino	199
2015	Santosh Mahadik	26056
2015	John Mahaffy (ice hockey)	655
2015	S. Mahalingam (engineer)	1376
2015	François Mahé	839
2015	Tommy Maher	966
2015	Louise Maheux-Forcier	526
2015	Sarojini Mahishi	1709
2015	Sabeen Mahmud	11543
2015	Apirana Mahuika	727
2015	Joe Maiden	12169
2015	Fred Anton Maier	1643
2015	Marion Mainwaring	816
2015	Eteiwi Majali	0
2015	Emmanuel Makaidi	2297
2015	Chico Maki	10793
2015	John H. Makin	1416
2015	Matti Makkonen	21483
2015	Stanisław Makowiecki	495
2015	Rashid bin Mohammed Al Maktoum	642160
2015	Vasu Malali	598
2015	Piet Malan	4004
2015	Junior Malanda	76408
2015	Om Prakash Malhotra	7626
2015	Tashfeen Malik	19850
2015	V. S. Malimath	3289
2015	Judith Malina	41936
2015	Edmond Malinvaud	2618
2015	Maciek Malish	587
2015	Danny Malloy (footballer)	951
2015	Adrian Malone	0
2015	Moses Malone	783860
2015	Bob Maloubier	1403
2015	Frank Malzone	36433
2015	Georges Mamelonet	777
2015	Man Sai-cheong	502
2015	Riichiro Manabe	2132
2015	Marvin Mandel	55749
2015	Mariuccia Mandelli	1335
2015	Tommie Manderson	688
2015	Sadashivrao Dadoba Mandlik	1852
2015	Aleksander Mandziara	2757
2015	Yorgos Manessis	0
2015	Carlos Manga	386
2015	Ismaïla Manga	506
2015	Lou Mangan	0
2015	Max Mangold	1278
2015	Mike Mangold	27600
2015	Stefanos Manikas	1635
2015	Henning Mankell	165607
2015	Don Mankiewicz	6281
2015	Joan Mankin	0
2015	Lance Mann	720
2015	Sargy Mann	1585
2015	Henry Manne	2426
2015	Tuomo Mannermaa	936
2015	Lynn Manning	11684
2015	M. Joseph Manning	343
2015	Sebastiano Mannironi	767
2015	Manorama (Tamil actress)	412815
2015	William Murray, 8th Earl of Mansfield and Mansfield	10092
2015	Samuli Mansikka	4505
2015	Moe Mantha Sr.	0
2015	Agustin Mantilla	1248
2015	Svein B. Manum	487
2015	Robert Manzon	2416
2015	S. Z. M. Mashoor Moulana	0
2015	Andy Mapple	40081
2015	Emma Wong Mar	733
2015	Ann Mara	27930
2015	Adriana Maraž	955
2015	Roy Marble	38073
2015	Czesław Marchaj	1609
2015	Colette Marchand	3608
2015	Marco Archer Moreira	1978
2015	James S. Marcus	1766
2015	Sam Mardian	124
2015	Shooting of Jeremy Mardis	35746
2015	Geoff Mardon	1759
2015	Ernie Maresca	18643
2015	Vincent Margera	661167
2015	Margi Sathi	2478
2015	Rachel Margolis	1931
2015	Bernard Marie	757
2015	Julieta Marín Torres	431
2015	Marko Marin (professor)	903
2015	Bernard Maris	10228
2015	Mary Ellen Mark	39138
2015	Gary Marker	6592
2015	Al Markim	220
2015	Hubert Markl	1170
2015	Gohar Markosjan-Käsper	724
2015	Rimma Markova	1491
2015	Dennis Marks (music director)	1621
2015	Marlo Henderson	0
2015	Lou Marone	683
2015	Vincent Marotta	3586
2015	Odo Marquard	1878
2015	Mark Marquess (ice hockey)	676
2015	Erwin Marquit	952
2015	Mike Marqusee	3178
2015	Luis Marsans	605
2015	Jem Marsh	1371
2015	Nick Marsh (musician)	2645
2015	Ricky Marsh (journalist)	393
2015	Christopher Marshall (doctor)	6342
2015	Denise Marshall	1074
2015	Gordon S. Marshall	2292
2015	I. Howard Marshall	9758
2015	Robert O. Marshall	14094
2015	Winton W. Marshall	1508
2015	D. M. Marshman Jr.	76
2015	Joe Marston	10844
2015	Nathaniel Marston	310720
2015	William C. Martel	1416
2015	Luigi Martella	2413
2015	Chris Martin (civil servant)	21542
2015	Eric Martin (Nottinghamshire cricketer)	599
2015	Harry Martin (judge)	648
2015	Henri Martin (French politician)	1547
2015	Louis Martin (weightlifter)	2366
2015	Michael Martin (philosopher)	8731
2015	Randy Martin	2
2015	Riley Martin	38721
2015	Hester Dickson Martineau	0
2015	Andrés Martinez (athlete)	354
2015	Bernat Martínez	24743
2015	Liezl Martinez	7589
2015	Marie Seznec Martinez	480
2015	Ramiro Martinez (sportscaster)	2778
2015	Joachim Carlos Martini	1182
2015	Alberto De Martino	3759
2015	Branislav Martinović	787
2015	Slobodan Martinović	714
2015	José Martins da Silva	392
2015	José Gouveia Martins	0
2015	Ubirajara Ribeiro Martins	633
2015	István Marton (politician)	520
2015	Bob Martyn	967
2015	Yuri Marushkin	2262
2015	Chris Marustik	11500
2015	Melitta Marxer	0
2015	Mary Anne de Boisblanc	0
2015	Khalaf Masa'deh	447
2015	Daifallah Masadeh	0
2015	Mascarenhas (footballer)	3911
2015	Łukasz Masiak	0
2015	Anthony Mason (basketball)	74901
2015	Basil John Mason	1607
2015	Roy Mason	5830
2015	Scott Mason (radio personality)	938
2015	Tommy Mason	5482
2015	Josef Masopust	30051
2015	François Maspero	1926
2015	Michael Masser	40427
2015	Jimmy Massey	2187
2015	Philippe Massoni	1015
2015	Rashid Massumi	1346
2015	Master Blaster (musician)	0
2015	A. J. Masters	1755
2015	Hilary Masters	1801
2015	Nancy Masterton	1378
2015	Kurt Masur	116604
2015	Chifita Matafwali	90
2015	Len Matarazzo	823
2015	Weslyn Mather	2404
2015	Alex Mathew	3933
2015	Ray Mathews	4003
2015	Melissa Mathison	407917
2015	Frank Matich	2019
2015	Jiří Matoušek (mathematician)	2645
2015	Al Matsalla	558
2015	Miyu Matsuki	123058
2015	Keiji Matsumoto	874
2015	Richard Matt	110325
2015	Don Matthews (footballer)	0
2015	Elmer Matthews	1425
2015	Matulidi Jusoh	735
2015	Tom Mauchahty-Ware	1427
2015	Joe B. Mauldin	13874
2015	Valentina Maureira	2501
2015	Donald Max	1169
2015	John Maxtone-Graham	8678
2015	David Maxwell (musician)	270
2015	May 2015 Rio Bravo lynching	0
2015	AK 47 Mayanja	5160
2015	Gerhard Mayer-Vorfelder	5895
2015	Ed Mayer (pitcher)	2940
2015	Gilles Mayer	2450
2015	Roger Mayer (film industry executive)	1816
2015	Thomas Mayer (American economist)	1638
2015	Dori J. Maynard	1318
2015	Jim Mayne	1812
2015	Arthur Mayo (politician)	534
2015	Herbert Mayr	1099
2015	James Luther Mays	240
2015	Albert Maysles	6998
2015	Ernesto Mayz Vallenilla	1442
2015	Frank Mazzola	4338
2015	André Mba Obame	2994
2015	Ammouri Mbarek	1391
2015	Ben Mboi	1120
2015	Bill H. McAfee	3613
2015	David McAlister	3925
2015	Jim McAnany	982
2015	Wally McArthur (rugby league)	2969
2015	Will McBride (photographer)	6497
2015	Richard McBrien	3821
2015	John McCabe (composer)	5005
2015	Tom McCabe	2070
2015	Al McCann (broadcaster)	841
2015	Charles J. McCann	1689
2015	Jim McCann (musician)	12916
2015	Brooke McCarter	117753
2015	E. Jerome McCarthy	12207
2015	Jim McCarthy (rugby)	873
2015	Robert W. McCarthy	364
2015	Patrick McCauley	1360
2015	Mighty Sam McClain	6743
2015	Denise McCluggage	13525
2015	Daryl McClure	589
2015	John McCluskey (boxer)	2565
2015	John McCollum	1055
2015	James L. McCorkle Jr.	0
2015	Keith McCormack	1470
2015	Mack McCormick	1017
2015	Rose Marie McCoy	25179
2015	Stewart McCrae (politician)	1499
2015	Roy McCrohan	864
2015	Danny McCulloch	4900
2015	Colleen McCullough	51059
2015	Lester McCumbers	939
2015	Jim McCusker	1498
2015	Shooting of Jeremy McDole	3875
2015	Drew McDonald	8423
2015	Marguerite McDonald (journalist)	3527
2015	Roderick McDonald (basketball)	436
2015	James McDuffie	1478
2015	Angela McEwan	5271
2015	Geraldine McEwan	107079
2015	Ray McFall	1113
2015	Kay McFarland	3980
2015	Te Uruhina McGarvey-Tiakiwai	789
2015	Rosalind McGee	1385
2015	Kitty McGeever	262696
2015	Jimmy McGill (footballer, born 1946)	958
2015	Ralph McGill (American football)	916
2015	Geoff McGivern (footballer)	5104
2015	Ann McGovern	5142
2015	Stuart McGrady	1299
2015	Molly McGreevey	6656
2015	Harvey McGregor	2276
2015	Jackie McGugan	3130
2015	Ryan McHenry	54366
2015	John McHugh (Ohio)	1116
2015	William McIlvanney	34396
2015	Donald P. McInnes	2149
2015	Stewart McInnes	4194
2015	Bruce A. McIntosh	963
2015	Elizabeth Peet McIntosh	2587
2015	Keith McIntosh	246
2015	Ian McKechnie	2268
2015	George H. McKee	815
2015	Jack McKee	3893
2015	Natasha McKenna	2239
2015	Robert McKenna	9152
2015	Joseph McKenzie	1761
2015	Roy McKie	1453
2015	William Thomas McKinley	2111
2015	Jeff McKnight	1725
2015	Rod McKuen	44129
2015	Bernard Joseph McLaughlin	23422
2015	Mick McLaughlin	3171
2015	Bob McLean (winemaker)	503
2015	Peter McLeavey	5975
2015	Tim McLelland	0
2015	Bruce McLennan	0
2015	Don McLeod	1905
2015	Jenna McMahon	5870
2015	Les McMahon	876
2015	Will McMillan	0
2015	Worth McMillion	1331
2015	Jeremy McMullen	620
2015	Tony McNamara	1957
2015	D. C. McNeil	499
2015	Fred McNeill	16320
2015	John J. McNeill	7426
2015	Francine McNiff	365
2015	John McPhee (footballer)	1250
2015	Albert McPherson	764
2015	Leland McPhie	1353
2015	Tom McQueen	942
2015	John McQuilten	621
2015	Houston McTear	28463
2015	Ted McWhinney	1916
2015	Michael Meacher	105640
2015	Nick Mead	611
2015	Richard Meade	8569
2015	Jim Meadowcroft	9612
2015	Jayne Meadows	88126
2015	Anne Meara	340077
2015	Léon Mébiame	3535
2015	Dieter Medicus	663
2015	Barbara Meek	51260
2015	Mefodiy (Kudriakov)	884
2015	Anthony Megale	8087
2015	Megateo	5258
2015	Om Prakash Mehra	6836
2015	Somayeh Mehri	0
2015	Akhil Mehta	6478
2015	Kisan Mehta	1385
2015	Sanat Mehta	4568
2015	Vinod Mehta	18904
2015	Steve Meilinger	5710
2015	Ben Meisner	793
2015	Freda Meissner-Blau	3714
2015	Karel Mejta	1878
2015	Ghias Mela	2458
2015	Cor Melchers	937
2015	Ib Melchior	7885
2015	Alexander Melentyev	698
2015	John Mellekas	1262
2015	Stanislav Melnyk	644
2015	Nuno Melo (actor)	0
2015	Emory Melton	1927
2015	Howell W. Melton	1722
2015	Daniel Meltzer	2274
2015	Yakub Memon	1782496
2015	António Marques Mendes	1174
2015	Eugenio Méndez Docurro	447
2015	José María Mendiluce	902
2015	Nimal Mendis	2199
2015	Manuel Mendívil	788
2015	Mario Menéndez	4328
2015	Evgeny Menshov	1025
2015	Mompati Merafhe	3056
2015	George Merchant	2220
2015	Veijo Meri	2504
2015	Albert Merlin	494
2015	Fatema Mernissi	28052
2015	Bryn Merrick	25931
2015	Arlette Merry	371
2015	Gregory Mertens	15197
2015	Lennie Merullo	24507
2015	Richard Meryman	1774
2015	Maher Meshaal	0
2015	Larbi Messari	1013
2015	Harry Messel	11739
2015	José Messias	664
2015	Rama Messinger	0
2015	Ivan Messmer	495
2015	György Mészáros	1445
2015	Dölf Mettler	701
2015	Evany José Metzker	317
2015	Leendert van der Meulen	542
2015	Georges Meunier	633
2015	Leif Mevik	942
2015	Mexicano 777 (Puerto Rican rapper)	8264
2015	Barrie Meyer	5231
2015	Dave Meyers (basketball)	23519
2015	Hack Meyers	42406
2015	Vazif Meylanov	577
2015	Mariam Mfaki	458
2015	Paddington Mhondoro	565
2015	Curt Michel	3068
2015	François Michelin	2269
2015	Keith Michell	78366
2015	Charles Duncan Michener	5257
2015	David Michie	3887
2015	Windell Middlebrooks	126984
2015	Christopher Middleton (poet)	3841
2015	Lloyd Middleton	327
2015	Sam Middleton	0
2015	Terdell Middleton	1893
2015	Amos Midzi	1747
2015	Hanna Mierzejewska	967
2015	Florența Mihai	6166
2015	Franjo Mihalić	2867
2015	Nobuo Mii	796
2015	Carlos Mijares Bracho	1172
2015	Sergei Mikhalev	541
2015	Gloria D. Miklowitz	1386
2015	Josef Mikoláš	605
2015	Parvaneh Milani	207
2015	Ossi Mildh	553
2015	Lynn Miles (activist)	1109
2015	Vardan Militosyan	828
2015	J. Donald Millar	2097
2015	Dane A. Miller	1727
2015	Hal Miller	1788
2015	Harvey R. Miller	5130
2015	Bud Miller	896
2015	Jerome G. Miller	4789
